"","S"
"17436",0.577153444290161
"17437",0.604509055614471
"17438",0.631169617176056
"17439",0.657104432582855
"17440",0.682283699512482
"17441",0.706678450107574
"17442",0.730260670185089
"17443",0.753003180027008
"17444",0.77487987279892
"17445",0.795865535736084
"17446",0.815936148166656
"17447",0.83506852388382
"17448",0.853240728378296
"17449",0.870431900024414
"17450",0.886622190475464
"17451",0.901793003082275
"17452",0.915926873683929
"17453",0.929007649421692
"17454",0.94102019071579
"17455",0.951950669288635
"17456",0.96178662776947
"17457",0.970516681671143
"17458",0.97813081741333
"17459",0.984620273113251
"17460",0.989977538585663
"17461",0.994196534156799
"17462",0.997272312641144
"17463",0.999201476573944
"17464",0.999981641769409
"17465",0.999612092971802
"17466",0.998093068599701
"17467",0.99542647600174
"17468",0.991615235805511
"17469",0.98666387796402
"17470",0.980578005313873
"17471",0.973364591598511
"17472",0.965032041072845
"17473",0.955589830875397
"17474",0.945048809051514
"17475",0.933421194553375
"17476",0.920720279216766
"17477",0.906960725784302
"17478",0.892158269882202
"17479",0.876330018043518
"17480",0.859494149684906
"17481",0.841669976711273
"17482",0.822878003120422
"17483",0.803139865398407
"17484",0.782478272914886
"17485",0.760917007923126
"17486",0.738480746746063
"17487",0.71519535779953
"17488",0.691087663173676
"17489",0.666185319423676
"17490",0.640516936779022
"17491",0.614112079143524
"17492",0.587001144886017
"17493",0.559215188026428
"17494",0.530786275863647
"17495",0.501747071743011
"17496",0.47213089466095
"17497",0.441971868276596
"17498",0.411304622888565
"17499",0.380164474248886
"17500",0.348587185144424
"17501",0.316609084606171
"17502",0.284266948699951
"17503",0.251597940921783
"17504",0.218639627099037
"17505",0.185429930686951
"17506",0.152007013559341
"17507",0.118409313261509
"17508",0.0846754685044289
"17509",0.0508442558348179
"17510",0.0169545840471983
"17511",-0.0169545840471983
"17512",-0.0508442558348179
"17513",-0.0846754685044289
"17514",-0.118409313261509
"17515",-0.152007013559341
"17516",-0.185429930686951
"17517",-0.218639627099037
"17518",-0.251597940921783
"17519",-0.284266948699951
"17520",-0.316609084606171
"17521",-0.348587185144424
"17522",-0.380164474248886
"17523",-0.411304622888565
"17524",-0.441971868276596
"17525",-0.47213089466095
"17526",-0.501747071743011
"17527",-0.530786275863647
"17528",-0.559215188026428
"17529",-0.587001144886017
"17530",-0.614112079143524
"17531",-0.640516936779022
"17532",-0.666185319423676
"17533",-0.691087663173676
"17534",-0.71519535779953
"17535",-0.738480746746063
"17536",-0.760917007923126
"17537",-0.782478272914886
"17538",-0.803139865398407
"17539",-0.822878003120422
"17540",-0.841669976711273
"17541",-0.859494149684906
"17542",-0.876330018043518
"17543",-0.892158269882202
"17544",-0.906960725784302
"17545",-0.920720279216766
"17546",-0.933421194553375
"17547",-0.945048809051514
"17548",-0.955589830875397
"17549",-0.965032041072845
"17550",-0.973364591598511
"17551",-0.980578005313873
"17552",-0.98666387796402
"17553",-0.991615235805511
"17554",-0.99542647600174
"17555",-0.998093068599701
"17556",-0.999612092971802
"17557",-0.999981641769409
"17558",-0.999201476573944
"17559",-0.997272312641144
"17560",-0.994196534156799
"17561",-0.989977538585663
"17562",-0.984620273113251
"17563",-0.97813081741333
"17564",-0.970516681671143
"17565",-0.96178662776947
"17566",-0.951950669288635
"17567",-0.94102019071579
"17568",-0.929007649421692
"17569",-0.915926873683929
"17570",-0.901793003082275
"17571",-0.886622190475464
"17572",-0.870431900024414
"17573",-0.853240728378296
"17574",-0.83506852388382
"17575",-0.815936148166656
"17576",-0.795865535736084
"17577",-0.77487987279892
"17578",-0.753003180027008
"17579",-0.730260670185089
"17580",-0.706678450107574
"17581",-0.682283699512482
"17582",-0.657104432582855
"17583",-0.631169617176056
"17584",-0.604509055614471
"17585",-0.577153444290161
"17586",-0.549134135246277
"17587",-0.520483493804932
"17588",-0.491234332323074
"17589",-0.461420327425003
"17590",-0.431075781583786
"17591",-0.400235593318939
"17592",-0.368935167789459
"17593",-0.337210536003113
"17594",-0.305098176002502
"17595",-0.272635012865067
"17596",-0.239858359098434
"17597",-0.206805899739265
"17598",-0.173515647649765
"17599",-0.140025898814201
"17600",-0.106375128030777
"17601",-0.0726020485162735
"17602",-0.0387454889714718
"17603",-0.00484438007697463
"17604",0.0290623009204865
"17605",0.0629355609416962
"17606",0.0967364609241486
"17607",0.130426123738289
"17608",0.163965836167336
"17609",0.197316989302635
"17610",0.23044128715992
"17611",0.263300597667694
"17612",0.295857161283493
"17613",0.328073531389236
"17614",0.359912693500519
"17615",0.391337990760803
"17616",0.422313332557678
"17617",0.452803075313568
"17618",0.482772201299667
"17619",0.512186169624329
"17620",0.541011273860931
"17621",0.569214224815369
"17622",0.596762716770172
"17623",0.623625040054321
"17624",0.649770319461823
"17625",0.675168454647064
"17626",0.699790239334106
"17627",0.723607420921326
"17628",0.74659252166748
"17629",0.76871919631958
"17630",0.789961993694305
"17631",0.810296416282654
"17632",0.829699158668518
"17633",0.848147928714752
"17634",0.865621447563171
"17635",0.882099628448486
"17636",0.897563517093658
"17637",0.911995410919189
"17638",0.925378620624542
"17639",0.93769782781601
"17640",0.948938846588135
"17641",0.959088742733002
"17642",0.968135833740234
"17643",0.976069748401642
"17644",0.982881367206573
"17645",0.988562762737274
"17646",0.993107557296753
"17647",0.99651038646698
"17648",0.99876743555069
"17649",0.999876081943512
"17650",0.999835014343262
"17651",0.998644292354584
"17652",0.996305286884308
"17653",0.992820739746094
"17654",0.988194584846497
"17655",0.982432186603546
"17656",0.975540161132812
"17657",0.967526435852051
"17658",0.958400189876556
"17659",0.948171973228455
"17660",0.936853528022766
"17661",0.924457788467407
"17662",0.910999119281769
"17663",0.896493017673492
"17664",0.880955994129181
"17665",0.864406108856201
"17666",0.846862256526947
"17667",0.828344643115997
"17668",0.808874607086182
"17669",0.788474500179291
"17670",0.767167747020721
"17671",0.744978904724121
"17672",0.721933424472809
"17673",0.698057889938354
"17674",0.673379719257355
"17675",0.647927224636078
"17676",0.621729731559753
"17677",0.594817399978638
"17678",0.56722104549408
"17679",0.538972556591034
"17680",0.510104298591614
"17681",0.480649530887604
"17682",0.450642108917236
"17683",0.420116513967514
"17684",0.389107823371887
"17685",0.357651770114899
"17686",0.32578444480896
"17687",0.29354253411293
"17688",0.26096311211586
"17689",0.228083595633507
"17690",0.194941848516464
"17691",0.161575928330421
"17692",0.128024235367775
"17693",0.0943253412842751
"17694",0.0605179853737354
"17695",0.0266410410404205
"17696",-0.00726653449237347
"17697",-0.041165754199028
"17698",-0.0750176385045052
"17699",-0.108783267438412
"17700",-0.142423823475838
"17701",-0.175900593400002
"17702",-0.209175124764442
"17703",-0.242209136486053
"17704",-0.274964660406113
"17705",-0.307404011487961
"17706",-0.339489877223969
"17707",-0.371185421943665
"17708",-0.402454137802124
"17709",-0.43326011300087
"17710",-0.463567912578583
"17711",-0.493342697620392
"17712",-0.522550165653229
"17713",-0.551156878471375
"17714",-0.579129815101624
"17715",-0.606436848640442
"17716",-0.633046567440033
"17717",-0.658928394317627
"17718",-0.684052526950836
"17719",-0.708390176296234
"17720",-0.731913268566132
"17721",-0.754594802856445
"17722",-0.776408672332764
"17723",-0.797329783439636
"17724",-0.817334115505219
"17725",-0.836398661136627
"17726",-0.854501485824585
"17727",-0.87162172794342
"17728",-0.887739837169647
"17729",-0.902837157249451
"17730",-0.916896343231201
"17731",-0.929901242256165
"17732",-0.941836953163147
"17733",-0.952689707279205
"17734",-0.962447047233582
"17735",-0.971097648143768
"17736",-0.978631734848022
"17737",-0.985040545463562
"17738",-0.990316689014435
"17739",-0.994454145431519
"17740",-0.997448205947876
"17741",-0.999295294284821
"17742",-0.99999338388443
"17743",-0.999541699886322
"17744",-0.99794065952301
"17745",-0.995192170143127
"17746",-0.991299331188202
"17747",-0.986266732215881
"17748",-0.980100035667419
"17749",-0.972806453704834
"17750",-0.964394271373749
"17751",-0.954873204231262
"17752",-0.944254159927368
"17753",-0.93254941701889
"17754",-0.919772386550903
"17755",-0.905937790870667
"17756",-0.89106148481369
"17757",-0.87516063451767
"17758",-0.858253479003906
"17759",-0.840359508991241
"17760",-0.821499228477478
"17761",-0.801694393157959
"17762",-0.780967772006989
"17763",-0.759343087673187
"17764",-0.736845374107361
"17765",-0.713500320911407
"17766",-0.68933492898941
"17767",-0.66437691450119
"17768",-0.638654947280884
"17769",-0.612198650836945
"17770",-0.585038423538208
"17771",-0.557205498218536
"17772",-0.528731882572174
"17773",-0.499650359153748
"17774",-0.469994276762009
"17775",-0.439797788858414
"17776",-0.409095585346222
"17777",-0.377923011779785
"17778",-0.346315890550613
"17779",-0.314310550689697
"17780",-0.281943827867508
"17781",-0.249252915382385
"17782",-0.21627539396286
"17783",-0.183049187064171
"17784",-0.14961251616478
"17785",-0.116003811359406
"17786",-0.0822617188096046
"17787",-0.0484250411391258
"17788",-0.0145326852798462
"17789",0.0193763822317123
"17790",0.0532631725072861
"17791",0.0870887115597725
"17792",0.120814122259617
"17793",0.154400616884232
"17794",0.187809571623802
"17795",0.221002578735352
"17796",0.253941476345062
"17797",0.286588370800018
"17798",0.318905740976334
"17799",0.350856423377991
"17800",0.382403701543808
"17801",0.413511246442795
"17802",0.444143325090408
"17803",0.474264740943909
"17804",0.503840804100037
"17805",0.532837569713593
"17806",0.561221659183502
"17807",0.588960409164429
"17808",0.616021931171417
"17809",0.64237517118454
"17810",0.667989790439606
"17811",0.692836344242096
"17812",0.716886222362518
"17813",0.740111827850342
"17814",0.762486398220062
"17815",0.783984243869781
"17816",0.804580628871918
"17817",0.82425194978714
"17818",0.842975437641144
"17819",0.860729694366455
"17820",0.877494275569916
"17821",0.893249809741974
"17822",0.907978296279907
"17823",0.9216628074646
"17824",0.934287488460541
"17825",0.945837914943695
"17826",0.956300795078278
"17827",0.965664148330688
"17828",0.973917067050934
"17829",0.981050193309784
"17830",0.987055242061615
"17831",0.991925358772278
"17832",0.995654940605164
"17833",0.998239696025848
"17834",0.999676585197449
"17835",0.9999640583992
"17836",0.999101758003235
"17837",0.997090637683868
"17838",0.993933022022247
"17839",0.989632546901703
"17840",0.984194159507751
"17841",0.977624118328094
"17842",0.969929993152618
"17843",0.96112060546875
"17844",0.951206088066101
"17845",0.940197885036469
"17846",0.9281085729599
"17847",0.914952039718628
"17848",0.900743544101715
"17849",0.88549929857254
"17850",0.869236886501312
"17851",0.85197502374649
"17852",0.833733558654785
"17853",0.814533352851868
"17854",0.794396638870239
"17855",0.773346483707428
"17856",0.751407086849213
"17857",0.728603720664978
"17858",0.704962611198425
"17859",0.680510878562927
"17860",0.655276656150818
"17861",0.629289031028748
"17862",0.602577805519104
"17863",0.575173676013947
"17864",0.547108232975006
"17865",0.518413722515106
"17866",0.489123076200485
"17867",0.459270060062408
"17868",0.428888946771622
"17869",0.398014664649963
"17870",0.366682767868042
"17871",0.334929227828979
"17872",0.302790582180023
"17873",0.270303785800934
"17874",0.237506166100502
"17875",0.204435452818871
"17876",0.171129688620567
"17877",0.137627154588699
"17878",0.103966362774372
"17879",0.0701860338449478
"17880",0.0363249965012074
"17881",0.00242219702340662
"17882",-0.0314833894371986
"17883",-0.065352775156498
"17884",-0.0991470143198967
"17885",-0.132827252149582
"17886",-0.166354760527611
"17887",-0.199690997600555
"17888",-0.232797607779503
"17889",-0.265636563301086
"17890",-0.298170059919357
"17891",-0.33036071062088
"17892",-0.362171500921249
"17893",-0.393565863370895
"17894",-0.424507707357407
"17895",-0.45496141910553
"17896",-0.484892010688782
"17897",-0.514265060424805
"17898",-0.543046772480011
"17899",-0.57120406627655
"17900",-0.59870457649231
"17901",-0.625516712665558
"17902",-0.651609599590302
"17903",-0.676953256130219
"17904",-0.701518476009369
"17905",-0.725277125835419
"17906",-0.748201787471771
"17907",-0.770266175270081
"17908",-0.791444838047028
"17909",-0.811713516712189
"17910",-0.831048846244812
"17911",-0.849428594112396
"17912",-0.866831660270691
"17913",-0.883238017559052
"17914",-0.898628830909729
"17915",-0.91298633813858
"17916",-0.926294028759003
"17917",-0.938536703586578
"17918",-0.949700176715851
"17919",-0.959771692752838
"17920",-0.968739569187164
"17921",-0.976593613624573
"17922",-0.983324706554413
"17923",-0.988925158977509
"17924",-0.993388533592224
"17925",-0.996709644794464
"17926",-0.998884737491608
"17927",-0.999911248683929
"17928",-0.999788045883179
"17929",-0.998515248298645
"17930",-0.996094346046448
"17931",-0.992528080940247
"17932",-0.987820625305176
"17933",-0.98197728395462
"17934",-0.975004851818085
"17935",-0.966911315917969
"17936",-0.957706034183502
"17937",-0.947399497032166
"17938",-0.936003684997559
"17939",-0.923531532287598
"17940",-0.909997522830963
"17941",-0.895417213439941
"17942",-0.879807233810425
"17943",-0.863185703754425
"17944",-0.845571577548981
"17945",-0.826985239982605
"17946",-0.807448029518127
"17947",-0.786982357501984
"17948",-0.76561176776886
"17949",-0.743360877037048
"17950",-0.720255255699158
"17951",-0.696321427822113
"17952",-0.671586990356445
"17953",-0.646080315113068
"17954",-0.619830787181854
"17955",-0.592868506908417
"17956",-0.565224587917328
"17957",-0.536930680274963
"17958",-0.50801944732666
"17959",-0.478524088859558
"17960",-0.448478490114212
"17961",-0.417917191982269
"17962",-0.38687539100647
"17963",-0.355388730764389
"17964",-0.323493450880051
"17965",-0.291226178407669
"17966",-0.258624076843262
"17967",-0.225724577903748
"17968",-0.19256554543972
"17969",-0.159185096621513
"17970",-0.125621601939201
"17971",-0.0919136703014374
"17972",-0.0581000484526157
"17973",-0.0242196265608072
"17974",0.00968864653259516
"17975",0.0435857772827148
"17976",0.0774327963590622
"17977",0.111190773546696
"17978",0.144820898771286
"17979",0.178284510970116
"17980",0.211543127894402
"17981",0.244558498263359
"17982",0.277292668819427
"17983",0.309707999229431
"17984",0.341767221689224
"17985",0.373433470726013
"17986",0.40467032790184
"17987",0.435441881418228
"17988",0.465712755918503
"17989",0.495448142290115
"17990",0.524613857269287
"17991",0.55317634344101
"17992",0.581102728843689
"17993",0.608361005783081
"17994",0.634919762611389
"17995",0.660748422145844
"17996",0.685817360877991
"17997",0.71009773015976
"17998",0.733561635017395
"17999",0.756182014942169
"18000",0.777932941913605
"18001",0.798789381980896
"18002",0.818727314472198
"18003",0.837723851203918
"18004",0.855757176876068
"18005",0.872806489467621
"18006",0.88885223865509
"18007",0.903876006603241
"18008",0.917860388755798
"18009",0.930789470672607
"18010",0.942648231983185
"18011",0.953423142433167
"18012",0.963101744651794
"18013",0.97167295217514
"18014",0.979126930236816
"18015",0.98545503616333
"18016",0.990650057792664
"18017",0.994705975055695
"18018",0.997618198394775
"18019",0.999383270740509
"18020",0.999999284744263
"18021",0.99946540594101
"18022",0.997782349586487
"18023",0.994951963424683
"18024",0.990977585315704
"18025",0.985863745212555
"18026",0.979616343975067
"18027",0.972242534160614
"18028",0.963750839233398
"18029",0.954150974750519
"18030",0.943453967571259
"18031",0.931672155857086
"18032",0.918819069862366
"18033",0.904909551143646
"18034",0.889959514141083
"18035",0.873986124992371
"18036",0.85700786113739
"18037",0.839044153690338
"18038",0.820115685462952
"18039",0.800244212150574
"18040",0.779452621936798
"18041",0.757764756679535
"18042",0.73520565032959
"18043",0.711801111698151
"18044",0.687578201293945
"18045",0.662564635276794
"18046",0.636789202690125
"18047",0.610281646251678
"18048",0.583072304725647
"18049",0.555192530155182
"18050",0.526674449443817
"18051",0.497550696134567
"18052",0.467854887247086
"18053",0.437621116638184
"18054",0.406884163618088
"18055",0.375679343938828
"18056",0.34404256939888
"18057",0.312010198831558
"18058",0.279619067907333
"18059",0.24690642952919
"18060",0.21390987932682
"18061",0.180667385458946
"18062",0.147217139601707
"18063",0.113597624003887
"18064",0.0798474922776222
"18065",0.0460055433213711
"18066",0.0121107008308172
"18067",-0.0217980686575174
"18068",-0.0556817725300789
"18069",-0.0895014554262161
"18070",-0.123218223452568
"18071",-0.156793311238289
"18072",-0.190188109874725
"18073",-0.223364233970642
"18074",-0.256283521652222
"18075",-0.288908123970032
"18076",-0.321200519800186
"18077",-0.353123605251312
"18078",-0.384640663862228
"18079",-0.415715456008911
"18080",-0.446312218904495
"18081",-0.476395815610886
"18082",-0.505931615829468
"18083",-0.534885704517365
"18084",-0.563224732875824
"18085",-0.590916216373444
"18086",-0.617928147315979
"18087",-0.644229650497437
"18088",-0.669790387153625
"18089",-0.694580912590027
"18090",-0.718572854995728
"18091",-0.741738498210907
"18092",-0.76405131816864
"18093",-0.785485625267029
"18094",-0.806016683578491
"18095",-0.825621008872986
"18096",-0.844276010990143
"18097",-0.861960232257843
"18098",-0.878653347492218
"18099",-0.894336104393005
"18100",-0.908990621566772
"18101",-0.922599852085114
"18102",-0.935148298740387
"18103",-0.946621477603912
"18104",-0.957006216049194
"18105",-0.966290533542633
"18106",-0.974463820457458
"18107",-0.981516599655151
"18108",-0.987440824508667
"18109",-0.992229640483856
"18110",-0.9958775639534
"18111",-0.998380422592163
"18112",-0.999735236167908
"18113",-0.999940574169159
"18114",-0.998996198177338
"18115",-0.99690306186676
"18116",-0.993663668632507
"18117",-0.9892817735672
"18118",-0.983762323856354
"18119",-0.977111756801605
"18120",-0.969337642192841
"18121",-0.960448980331421
"18122",-0.950455904006958
"18123",-0.939370036125183
"18124",-0.927204012870789
"18125",-0.913971900939941
"18126",-0.899688839912415
"18127",-0.884371280670166
"18128",-0.868036866188049
"18129",-0.850704312324524
"18130",-0.832393646240234
"18131",-0.813125848770142
"18132",-0.792923092842102
"18133",-0.771808564662933
"18134",-0.749806642532349
"18135",-0.726942539215088
"18136",-0.703242599964142
"18137",-0.678734064102173
"18138",-0.653445065021515
"18139",-0.627404689788818
"18140",-0.60064297914505
"18141",-0.573190569877625
"18142",-0.545079112052917
"18143",-0.516340911388397
"18144",-0.487008959054947
"18145",-0.457117080688477
"18146",-0.426699578762054
"18147",-0.395791441202164
"18148",-0.36442819237709
"18149",-0.332645952701569
"18150",-0.300481200218201
"18151",-0.267970949411392
"18152",-0.235152572393417
"18153",-0.20206381380558
"18154",-0.168742716312408
"18155",-0.135227605700493
"18156",-0.101556986570358
"18157",-0.0677696019411087
"18158",-0.0339042916893959
"18159",-0.0000000000000666356415033632
"18160",0.0339042916893959
"18161",0.0677696019411087
"18162",0.101556986570358
"18163",0.135227605700493
"18164",0.168742716312408
"18165",0.20206381380558
"18166",0.235152572393417
"18167",0.267970949411392
"18168",0.300481200218201
"18169",0.332645952701569
"18170",0.36442819237709
"18171",0.395791441202164
"18172",0.426699578762054
"18173",0.457117080688477
"18174",0.487008959054947
"18175",0.516340911388397
"18176",0.545079112052917
"18177",0.573190569877625
"18178",0.60064297914505
"18179",0.627404689788818
"18180",0.653445065021515
"18181",0.678734064102173
"18182",0.703242599964142
"18183",0.726942539215088
"18184",0.749806642532349
"18185",0.771808564662933
"18186",0.792923092842102
"18187",0.813125848770142
"18188",0.832393646240234
"18189",0.850704312324524
"18190",0.868036866188049
"18191",0.884371280670166
"18192",0.899688839912415
"18193",0.913971900939941
"18194",0.927204012870789
"18195",0.939370036125183
"18196",0.950455904006958
"18197",0.960448980331421
"18198",0.969337642192841
"18199",0.977111756801605
"18200",0.983762323856354
"18201",0.9892817735672
"18202",0.993663668632507
"18203",0.99690306186676
"18204",0.998996198177338
"18205",0.999940574169159
"18206",0.999735236167908
"18207",0.998380422592163
"18208",0.9958775639534
"18209",0.992229640483856
"18210",0.987440824508667
"18211",0.981516599655151
"18212",0.974463820457458
"18213",0.966290533542633
"18214",0.957006216049194
"18215",0.946621477603912
"18216",0.935148298740387
"18217",0.922599852085114
"18218",0.908990621566772
"18219",0.894336104393005
"18220",0.878653347492218
"18221",0.861960232257843
"18222",0.844276010990143
"18223",0.825621008872986
"18224",0.806016683578491
"18225",0.785485625267029
"18226",0.76405131816864
"18227",0.741738498210907
"18228",0.718572854995728
"18229",0.694580912590027
"18230",0.669790387153625
"18231",0.644229650497437
"18232",0.617928147315979
"18233",0.590916216373444
"18234",0.563224732875824
"18235",0.534885704517365
"18236",0.505931615829468
"18237",0.476395815610886
"18238",0.446312218904495
"18239",0.415715456008911
"18240",0.384640663862228
"18241",0.353123605251312
"18242",0.321200519800186
"18243",0.288908123970032
"18244",0.256283521652222
"18245",0.223364233970642
"18246",0.190188109874725
"18247",0.156793311238289
"18248",0.123218223452568
"18249",0.0895014554262161
"18250",0.0556817725300789
"18251",0.0217980686575174
"18252",-0.0121107008308172
"18253",-0.0460055433213711
"18254",-0.0798474922776222
"18255",-0.113597624003887
"18256",-0.147217139601707
"18257",-0.180667385458946
"18258",-0.21390987932682
"18259",-0.24690642952919
"18260",-0.279619067907333
"18261",-0.312010198831558
"18262",-0.34404256939888
"18263",-0.375679343938828
"18264",-0.406884163618088
"18265",-0.437621116638184
"18266",-0.467854887247086
"18267",-0.497550696134567
"18268",-0.526674449443817
"18269",-0.555192530155182
"18270",-0.583072304725647
"18271",-0.610281646251678
"18272",-0.636789202690125
"18273",-0.662564635276794
"18274",-0.687578201293945
"18275",-0.711801111698151
"18276",-0.73520565032959
"18277",-0.757764756679535
"18278",-0.779452621936798
"18279",-0.800244212150574
"18280",-0.820115685462952
"18281",-0.839044153690338
"18282",-0.85700786113739
"18283",-0.873986124992371
"18284",-0.889959514141083
"18285",-0.904909551143646
"18286",-0.918819069862366
"18287",-0.931672155857086
"18288",-0.943453967571259
"18289",-0.954150974750519
"18290",-0.963750839233398
"18291",-0.972242534160614
"18292",-0.979616343975067
"18293",-0.985863745212555
"18294",-0.990977585315704
"18295",-0.994951963424683
"18296",-0.997782349586487
"18297",-0.99946540594101
"18298",-0.999999284744263
"18299",-0.999383270740509
"18300",-0.997618198394775
"18301",-0.994705975055695
"18302",-0.990650057792664
"18303",-0.98545503616333
"18304",-0.979126930236816
"18305",-0.97167295217514
"18306",-0.963101744651794
"18307",-0.953423142433167
"18308",-0.942648231983185
"18309",-0.930789470672607
"18310",-0.917860388755798
"18311",-0.903876006603241
"18312",-0.88885223865509
"18313",-0.872806489467621
"18314",-0.855757176876068
"18315",-0.837723851203918
"18316",-0.818727314472198
"18317",-0.798789381980896
"18318",-0.777932941913605
"18319",-0.756182014942169
"18320",-0.733561635017395
"18321",-0.71009773015976
"18322",-0.685817360877991
"18323",-0.660748422145844
"18324",-0.634919762611389
"18325",-0.608361005783081
"18326",-0.581102728843689
"18327",-0.55317634344101
"18328",-0.524613857269287
"18329",-0.495448142290115
"18330",-0.465712755918503
"18331",-0.435441881418228
"18332",-0.40467032790184
"18333",-0.373433470726013
"18334",-0.341767221689224
"18335",-0.309707999229431
"18336",-0.277292668819427
"18337",-0.244558498263359
"18338",-0.211543127894402
"18339",-0.178284510970116
"18340",-0.144820898771286
"18341",-0.111190773546696
"18342",-0.0774327963590622
"18343",-0.0435857772827148
"18344",-0.00968864653259516
"18345",0.0242196265608072
"18346",0.0581000484526157
"18347",0.0919136703014374
"18348",0.125621601939201
"18349",0.159185096621513
"18350",0.19256554543972
"18351",0.225724577903748
"18352",0.258624076843262
"18353",0.291226178407669
"18354",0.323493450880051
"18355",0.355388730764389
"18356",0.38687539100647
"18357",0.417917191982269
"18358",0.448478490114212
"18359",0.478524088859558
"18360",0.50801944732666
"18361",0.536930680274963
"18362",0.565224587917328
"18363",0.592868506908417
"18364",0.619830787181854
"18365",0.646080315113068
"18366",0.671586990356445
"18367",0.696321427822113
"18368",0.720255255699158
"18369",0.743360877037048
"18370",0.76561176776886
"18371",0.786982357501984
"18372",0.807448029518127
"18373",0.826985239982605
"18374",0.845571577548981
"18375",0.863185703754425
"18376",0.879807233810425
"18377",0.895417213439941
"18378",0.909997522830963
"18379",0.923531532287598
"18380",0.936003684997559
"18381",0.947399497032166
"18382",0.957706034183502
"18383",0.966911315917969
"18384",0.975004851818085
"18385",0.98197728395462
"18386",0.987820625305176
"18387",0.992528080940247
"18388",0.996094346046448
"18389",0.998515248298645
"18390",0.999788045883179
"18391",0.999911248683929
"18392",0.998884737491608
"18393",0.996709644794464
"18394",0.993388533592224
"18395",0.988925158977509
"18396",0.983324706554413
"18397",0.976593613624573
"18398",0.968739569187164
"18399",0.959771692752838
"18400",0.949700176715851
"18401",0.938536703586578
"18402",0.926294028759003
"18403",0.91298633813858
"18404",0.898628830909729
"18405",0.883238017559052
"18406",0.866831660270691
"18407",0.849428594112396
"18408",0.831048846244812
"18409",0.811713516712189
"18410",0.791444838047028
"18411",0.770266175270081
"18412",0.748201787471771
"18413",0.725277125835419
"18414",0.701518476009369
"18415",0.676953256130219
"18416",0.651609599590302
"18417",0.625516712665558
"18418",0.59870457649231
"18419",0.57120406627655
"18420",0.543046772480011
"18421",0.514265060424805
"18422",0.484892010688782
"18423",0.45496141910553
"18424",0.424507707357407
"18425",0.393565863370895
"18426",0.362171500921249
"18427",0.33036071062088
"18428",0.298170059919357
"18429",0.265636563301086
"18430",0.232797607779503
"18431",0.199690997600555
"18432",0.166354760527611
"18433",0.132827252149582
"18434",0.0991470143198967
"18435",0.065352775156498
"18436",0.0314833894371986
"18437",-0.00242219702340662
"18438",-0.0363249965012074
"18439",-0.0701860338449478
"18440",-0.103966362774372
"18441",-0.137627154588699
"18442",-0.171129688620567
"18443",-0.204435452818871
"18444",-0.237506166100502
"18445",-0.270303785800934
"18446",-0.302790582180023
"18447",-0.334929227828979
"18448",-0.366682767868042
"18449",-0.398014664649963
"18450",-0.428888946771622
"18451",-0.459270060062408
"18452",-0.489123076200485
"18453",-0.518413722515106
"18454",-0.547108232975006
"18455",-0.575173676013947
"18456",-0.602577805519104
"18457",-0.629289031028748
"18458",-0.655276656150818
"18459",-0.680510878562927
"18460",-0.704962611198425
"18461",-0.728603720664978
"18462",-0.751407086849213
"18463",-0.773346483707428
"18464",-0.794396638870239
"18465",-0.814533352851868
"18466",-0.833733558654785
"18467",-0.85197502374649
"18468",-0.869236886501312
"18469",-0.88549929857254
"18470",-0.900743544101715
"18471",-0.914952039718628
"18472",-0.9281085729599
"18473",-0.940197885036469
"18474",-0.951206088066101
"18475",-0.96112060546875
"18476",-0.969929993152618
"18477",-0.977624118328094
"18478",-0.984194159507751
"18479",-0.989632546901703
"18480",-0.993933022022247
"18481",-0.997090637683868
"18482",-0.999101758003235
"18483",-0.9999640583992
"18484",-0.999676585197449
"18485",-0.998239696025848
"18486",-0.995654940605164
"18487",-0.991925358772278
"18488",-0.987055242061615
"18489",-0.981050193309784
"18490",-0.973917067050934
"18491",-0.965664148330688
"18492",-0.956300795078278
"18493",-0.945837914943695
"18494",-0.934287488460541
"18495",-0.9216628074646
"18496",-0.907978296279907
"18497",-0.893249809741974
"18498",-0.877494275569916
"18499",-0.860729694366455
"18500",-0.842975437641144
"18501",-0.82425194978714
"18502",-0.804580628871918
"18503",-0.783984243869781
"18504",-0.762486398220062
"18505",-0.740111827850342
"18506",-0.716886222362518
"18507",-0.692836344242096
"18508",-0.667989790439606
"18509",-0.64237517118454
"18510",-0.616021931171417
"18511",-0.588960409164429
"18512",-0.561221659183502
"18513",-0.532837569713593
"18514",-0.503840804100037
"18515",-0.474264740943909
"18516",-0.444143325090408
"18517",-0.413511246442795
"18518",-0.382403701543808
"18519",-0.350856423377991
"18520",-0.318905740976334
"18521",-0.286588370800018
"18522",-0.253941476345062
"18523",-0.221002578735352
"18524",-0.187809571623802
"18525",-0.154400616884232
"18526",-0.120814122259617
"18527",-0.0870887115597725
"18528",-0.0532631725072861
"18529",-0.0193763822317123
"18530",0.0145326852798462
"18531",0.0484250411391258
"18532",0.0822617188096046
"18533",0.116003811359406
"18534",0.14961251616478
"18535",0.183049187064171
"18536",0.21627539396286
"18537",0.249252915382385
"18538",0.281943827867508
"18539",0.314310550689697
"18540",0.346315890550613
"18541",0.377923011779785
"18542",0.409095585346222
"18543",0.439797788858414
"18544",0.469994276762009
"18545",0.499650359153748
"18546",0.528731882572174
"18547",0.557205498218536
"18548",0.585038423538208
